CAT-MUL40002compositeNull,775.3100738368968,203.5097511076978
CAT-MUL40002compositeWeak,788.9746239193079,207.40877559895483
CAT-MUL40002,786.8468621814143,236.93480282134308
BIO-CAT100093,796.5486726073476,279.97932965065695
CAT-MUL40006compositeNull,812.1359605327318,233.8096612431079
CAT-MUL40006compositeWeak,798.1200858332527,225.92561658501126
CAT-MUL40006,790.425850778143,255.01153586089626
CAT-MUL40011compositeNull,740.7049615476395,281.8914177078991
CAT-MUL40011compositeWeak,738.97094123324,239.3426094235028
CAT-MUL40011,749.3544803624299,263.7377472163503
CAT-MUL40012compositeNull,798.819911900936,299.012832643373
CAT-MUL40012,775.6957246436035,301.5450581345897
CAT-MUL40013compositeNull,748.2505007723672,216.19878524173527
CAT-MUL40013compositeWeak,760.6370652314275,212.26330491573674
CAT-MUL40013,762.8505156707872,243.5401315213972
BIO-CAT100092,774.2451912280944,281.27304873604754
CAT-MUL-PART41200-AcompositeNull,1027.9557155761963,315.4635796066741
CAT-MUL-PART41200-AcompositeWeak,1014.6037479850102,310.1312747877213
CAT-MUL-PART41200-A,1032.64692175676,285.04235392429655
CAT-MUL-PART41200-BcompositeNull,1061.782759575287,318.9855391413181
CAT-MUL-PART41200-BcompositeWeak,1077.9308700283336,317.1535191414721
CAT-MUL-PART41200-B,1056.7744307711966,285.2020723976608
CAT-MUL-PART41200-CcompositeNull,1039.2915796054128,328.69152801681525
CAT-MUL-PART41200-CcompositeWeak,1052.3713991369411,332.8791653244545
CAT-MUL-PART41200-C,1043.342567224966,295.185322056842
CAT-MUL-PART41200-DcompositeNull,1098.2320909551265,342.6471468940591
CAT-MUL-PART41200-DcompositeWeak,1108.2951376518631,336.23556812717186
CAT-MUL-PART41200-D,1075.794289759396,299.3391426639312
CAT-MUL-PART41200-EcompositeNull,992.71245100934,199.02687014318266
CAT-MUL-PART41200-EcompositeWeak,1003.3394874209077,190.42576636192828
CAT-MUL-PART41200-E,1021.8844686367472,227.14380640780706
CAT-MUL-PART41200-FcompositeNull,1064.918908407218,199.35953889897704
CAT-MUL-PART41200-F,1056.8406667315653,233.59802293393471
CAT-MUL-PART41200-GcompositeNull,1099.7724958010792,214.06286756036963
CAT-MUL-PART41200-GcompositeWeak,1090.4949082196426,204.56853378995504
CAT-MUL-PART41200-G,1073.6134189070463,232.9812093091568
CAT-MUL-PART41200-HcompositeNull,1127.9322769166574,258.77672136815505
CAT-MUL-PART41200-HcompositeWeak,1125.0360236116985,271.63673964785664
CAT-MUL-PART41200-H,1089.796097183168,258.85707142269746
CAT-MUL-PART41200-JcompositeNull,1014.6169161425436,177.35377064504328
CAT-MUL-PART41200-JcompositeWeak,1025.346231829456,171.46038314888196
CAT-MUL-PART41200-J,1033.9913656348033,215.55645078174433
CAT-MUL-PART41200-KcompositeNull,1119.8250775620725,236.7553011821011
CAT-MUL-PART41200-KcompositeWeak,1113.01061594839,223.70453568780462
CAT-MUL-PART41200-K,1085.0817270173413,241.51196533310713
CAT-MUL-PART41200-LcompositeNull,1070.966379932342,341.3728247018556
CAT-MUL-PART41200-LcompositeWeak,1082.2589529380778,336.29424080595567
CAT-MUL-PART41200-L,1059.1230563266697,299.2694950057551
CAT-MUL-PART41200-McompositeNull,1054.7946917825595,173.96498130885556
CAT-MUL-PART41200-McompositeWeak,1042.4975255450431,171.3765296103339
CAT-MUL-PART41200-M,1050.562832395497,214.42839958758665
CAT-MUL-PART41200-NcompositeNull,1070.0271267660544,181.956839916384
CAT-MUL-PART41200-NcompositeWeak,1082.88860757796,188.73913064075916
CAT-MUL-PART41200-N,1065.675505180403,220.5462998457141
CAT-MUL-PART41200-OcompositeNull,1109.6005829203125,250.62564573991557
CAT-MUL-PART41200-O,1074.924320361044,252.7753060610234
CAT-MUL-PART41200-PcompositeNull,1111.466712128596,287.3395815171772
CAT-MUL-PART41200-P,1075.4908658648758,269.78868794740123
CAT-MUL-PART41200-QcompositeNull,1004.6410017789417,295.5516538425419
CAT-MUL-PART41200-QcompositeWeak,997.2020875757601,282.1676099098606
CAT-MUL-PART41200-Q,1023.8191707193461,274.2935107254714
CAT-MUL-PART41200-RcompositeNull,1008.6165617863188,211.04424086671892
CAT-MUL-PART41200-RcompositeWeak,999.6276404188421,224.3278096698695
CAT-MUL-PART41200-R,1026.9070095244806,241.52212212861681
CAT-MUL-PART41200-ScompositeNull,989.9626011850033,250.23546068551866
CAT-MUL-PART41200-ScompositeWeak,989.7945370921219,264.89943187106735
CAT-MUL-PART41200-S,1018.2535948894184,260.9641801365158
CAT-MUL-PART41200-TcompositeNull,1122.4486879212564,327.6241668636192
CAT-MUL-PART41200-TcompositeWeak,1129.254089172669,316.6274441076182
CAT-MUL-PART41200-T,1089.603622308832,290.07923941245735
CAT-MUL-PART41200-UcompositeNull,1099.9047791741696,317.5954799552147
CAT-MUL-PART41200-UcompositeWeak,1108.4440155704992,307.4871128734807
CAT-MUL-PART41200-U,1075.5012237407216,284.37869491122444
CAT-MUL-PART41200-VcompositeNull,983.5508169881856,218.72669826610448
CAT-MUL-PART41200-VcompositeWeak,981.0348813577058,233.255658474732
CAT-MUL-PART41200-V,1013.0800130420048,245.06816489101448
CAT-MUL-PART41200-WcompositeNull,1026.0316618569727,194.9902503992413
CAT-MUL-PART41200-WcompositeWeak,1041.0367068004548,191.84282429682938
CAT-MUL-PART41200-W,1041.2048466599858,228.00711477309125
CAT-MUL-PART41200-XcompositeNull,1128.8273597374834,299.2624143718412
CAT-MUL-PART41200-XcompositeWeak,1134.2634893480163,287.4006313776109
